"SuperClass","Class","Order","Family","Genus.species","SpecCode","basin","FUni","FSpe","PE","APD","SEI","IUCN","ori"
"Osteichthyes","Teleostei","Cypriniformes","Botiidae","Parabotia_banarescui",59575,"YR",0.819095468828661,0.204364914104464,8.6207743003,259.906345361195,0.420297007,"DD",0.43469933915799
"Osteichthyes","Teleostei","Cypriniformes","Cobitidae","Misgurnus_anguillicaudatus",3016,"YR",0.515588508301171,0.196229241812755,72.354671551,261.898029653806,0,"LC",0.450216192397051
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Spinibarbus_caldwelli",17293,"YR",0.317203580031929,0.171329209292692,47.409414389,237.7826609869,0.013992318,"DD",0.27929259163008
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Cyprinus_rubrofuscus",59920,"YR",0.431588465709804,0.147705396500844,38.108974824,237.492022225713,0,"LC",0.272756861556765
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Carassius_auratus",271,"YR",0.705904174291783,0.209558789783398,38.10897475,237.492022152869,0,"LC",0.416498318381507
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Opsariichthys_bidens",27264,"YR",0.597773961939341,0.221934069157849,33.865277348,208.891568073666,0,"LC",0.338470780867442
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Mylopharyngodon_piceus",4602,"YR",0.903937129758105,0.213831853487315,17.875691,202.318969194994,0.013992318,"LC",0.386073488236261
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Ctenopharyngodon_idella",79,"YR",0.754899292314729,0.309916825431723,17.875691,202.318969194994,0.013992318,"LC",0.470553758557657
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Squaliobarbus_curriculus",10387,"YR",0.773040866249924,0.252875655972624,17.473833,202.306411132494,0.035938509,"LC",0.393966737971739
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Elopichthys_bambusa",12068,"YR",0.855261910450585,0.363532626847164,17.473833,202.306411132494,0.035938509,"LC",0.561200680797309
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudolaubuca_sinensis",54783,"YR",0.350842479486786,0.2234458999811,12.2576798,199.917591299303,0.126724204,"LC",0.236388618168431
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudolaubuca_engraulis",54782,"YR",0.486445413761175,0.161911533470341,11.75847533,199.90199115647,0.219175745,"LC",0.206669724215366
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculter_leucisculus",4755,"YR",0.486445413761175,0.208420207594537,11.7584753337,199.901991160113,0,"LC",0.25490282128781
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Culter_alburnus",46708,"YR",0.189998681967984,0.189902955539374,5.300958,199.136574782806,0.09186897,"LC",0.15101555294856
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Chanodichthys_erythropterus",4635,"YR",0.809103788531287,0.106860855417744,5.300958,199.136574782806,0.105861288,"LC",0.223338291862333
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Chanodichthys_mongolicus",46706,"YR",0.189998681967984,0.188892383082545,9.481489333,199.267216386963,0.035938509,"LC",0.155051277528675
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Chanodichthys_dabryi",46610,"YR",0.258447285660668,0.199730792720486,9.481489403,199.267216455869,0.105861288,"LC",0.183809141045214
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Parabramis_pekinensis",282,"YR",0.99291574077411,0.258902789836013,8.6794824,199.267649458869,0.035938509,"LC",0.456669594376081
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Megalobrama_amblycephala",285,"YR",0.234230534775297,0.229494096207185,6.4905285,199.199244649494,0.013992318,"LC",0.204884733676655
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Megalobrama_terminalis",4789,"YR",0.234230534775297,0.231083664949655,6.4905285,199.199244649494,0.013992318,"NE",0.20653323316399
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Xenocypris_macrolepis",11099,"YR",0.855261910450585,0.318655433534162,2.370766,200.337838231181,0,"LC",0.480200098318302
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Xenocypris_davidi",54925,"YR",0.754899292314729,0.305144545636114,2.370766,200.337838231181,0,"LC",0.4243642619166
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hypophthalmichthys_nobilis",275,"YR",0.835847953755008,0.24642572361933,9.795317,201.458651481822,0,"DD",0.388192455378732
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hypophthalmichthys_molitrix",274,"YR",0.923900351913874,0.335789232302483,9.795317,201.458651481822,0,"NT",0.536696317298448
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_macropterus",54380,"YR",1,0.479668679041058,54.97647819,221.561628712135,0.035938509,"DD",0.683037895692712
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Hemibarbus_labeo",17301,"YR",0.518835537960268,0.223276457628025,2.718896,215.211687580916,0,"LC",0.294245822520884
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Hemibarbus_maculatus",4752,"YR",0.515588508301171,0.180929110720337,2.718896,215.211687580916,0,"LC",0.249497392128024
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Paracanthobrama_guichenoti",54127,"YR",0.75551079521731,0.159456547168745,23.7974065,215.067762533728,0.196646983,"LC",0.312891882427931
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Pseudorasbora_parva",4691,"YR",0.705904174291783,0.191181628778027,31.0962884916,215.295852595585,0,"LC",0.341973545145818
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcocheilichthys_nigripinnis",12225,"YR",0.599296477661941,0.1904498131817,32.20021616,215.364848161885,0.090785695,"LC",0.31533250142973
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Squalidus_argentatus",54974,"YR",0.431588465709804,0.134397918605236,32.992116003,216.157725708869,0,"DD",0.216557245441592
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Coreius_heterodon",55907,"YR",0.859265819474071,0.248935848277068,33.48581598,215.485373057728,0.277878999,"NE",0.479612013749381
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Rhinogobio_typus",54978,"YR",0.829418628647478,0.234383685790062,23.7974065,215.067762533728,0.035938509,"NE",0.424696290931086
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Abbottina_rivularis",22903,"YR",0.883222021911819,0.264935935467158,29.244895659,215.311003439255,0,"LC",0.501242291042148
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_dumerili",55397,"YR",0.701373492264334,0.204800812828457,18.04299409,214.960944101958,0.196646983,"NE",0.339189391371361
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_dabryi",47352,"YR",0.897483141646798,0.263541023821388,18.042994,214.960944013364,0,"LC",0.477889867921487
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_sinensis",58672,"YR",0.366003519830406,0.243764219602559,69.9530944908,292.352809987041,0,"LC",0.492065315302718
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_vachellii",50950,"YR",0.0867444890441439,0.24031284188646,69.95309459,292.352810084691,0.035938509,"DD",0.411297515934776
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_nitidus",50943,"YR",0.366003519830406,0.245244559183172,20.22132565,290.267982013066,0.035938509,"LC",0.426497870935356
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_dumerili",50980,"YR",0.752182629515841,0.256881065331538,69.95309459,292.352810084691,0.277878999,"DD",0.58645923076416
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_crassilabris",55077,"YR",0.0867444890441439,0.239750464533807,69.95309459,292.352810084691,0.105861288,"NE",0.410714297842131
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_argentivittatus",50965,"YR",0.926345413632604,0.250334909408301,20.22132565,290.267982013066,0.37033054,"LC",0.539608892113342
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Hemibagrus_macropterus",52976,"YR",0.923809498619438,0.290064754885782,52.970368059,291.291389577863,0,"LC",0.598906114012076
"Osteichthyes","Teleostei","Siluriformes","Siluridae","Silurus_asotus",6566,"YR",0.317203580031929,0.190905953056139,10.138801,290.67682975016,0,"LC",0.346631399653509
"Osteichthyes","Teleostei","Siluriformes","Siluridae","Silurus_meridionalis",25308,"YR",0.836308904008488,0.210691294398119,10.138801,290.67682975016,0.021946192,"LC",0.475111279757916
"Osteichthyes","Teleostei","Siluriformes","Clariidae","Clarias_fuscus",293,"YR",0.805191425026474,0.24867112265364,72.130137295,292.819784111119,0.069922779,"LC",0.591637011706909
"Osteichthyes","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus_intermedius",12985,"YR",0.968441821942804,0.312311660982424,113.225812925,343.661508017041,0.105861288,"LC",0.684071236623308
"Osteichthyes","Teleostei","Synbranchiformes","Synbranchidae","Monopterus_albus",4663,"YR",0.841273888008038,0.334020975244685,94.893879845,342.354896193963,0,"LC",0.658194287111413
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_roulei",55428,"YR",0.415216750887543,0.300476085651302,11.37913142,333.642993771541,0.126724204,"DD",0.485026064737068
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_chuatsi",28054,"YR",0.415216750887543,0.308934365462725,2.788446,333.297985830135,0.013992318,"LC",0.485641937409874
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_knerii",55170,"YR",0.602774069386046,0.232876436134561,2.788446,333.297985830135,0.069922779,"DD",0.467766928096402
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_scherzeri",55171,"YR",0.716808972726419,0.223450332546793,8.929562833,333.489895731166,0.083915096,"DD",0.477865106071704
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_cliffordpopei",60226,"YR",0.930128215811276,0.324482074801594,114.386968259,343.806652439806,0,"NE",0.68625373512666
"Osteichthyes","Teleostei","Anabantiformes","Channidae","Channa_orientalis",5143,"YR",0.997331556695556,0.352001507894266,59.081915498,341.2357723024,0.035938509,"VU",0.640866095946438
"Osteichthyes","Teleostei","Anabantiformes","Channidae","Channa_asiatica",7756,"YR",0.805191425026474,0.311618366173612,59.0819155,341.235772304369,0.318291787,"LC",0.604101972578343
"Osteichthyes","Teleostei","Pleuronectiformes","Cynoglossidae","Cynoglossus_cynoglossus",5456,"YR",0.962638005749536,0.291531371421691,108.078103053,343.178910142619,0.37033054,"LC",0.669119903383592
"Osteichthyes","Teleostei","Tetraodontiformes","Tetraodontidae","Takifugu_obscurus",24264,"YR",0.783976954129956,0.176938886294496,4.0503537059,339.345285360599,0.198312829,"LC",0.461153244513941
"Osteichthyes","Teleostei","Tetraodontiformes","Tetraodontidae","Takifugu_ocellatus",55081,"YR",0.783976954129956,0.204147895680886,4.050353706,339.345285360697,0.37033054,"NT",0.474749520044089
"Osteichthyes","Teleostei","Cypriniformes","Cobitidae","Cobitis_sinensis",47864,"ER",0.42355773824873,0.230805531170112,30.163979128,223.095959650063,0.108018928,"LC",0.323049848897035
"Osteichthyes","Teleostei","Cypriniformes","Cobitidae","Misgurnus_anguillicaudatus",3016,"ER",0.336738739778551,0.174386959951287,30.163979128,223.095959650063,0,"LC",0.242320415789336
"Osteichthyes","Teleostei","Cypriniformes","Cobitidae","Misgurnus_dabryanus",17244,"ER",0.942486674761651,0.201915694884016,30.16397921,223.095959730802,0.186478151,"LC",0.44763884264058
"Osteichthyes","Teleostei","Cypriniformes","Balitoridae","Vanmanenia_aff.Maculata",NA,"ER",0.678162695739407,0.215319997435984,27.11883292,220.424353602309,0.30645711,"NE",0.364044765389401
"Osteichthyes","Teleostei","Cypriniformes","Gastromyzontidae","Vanmanenia_gymnetrus",55020,"ER",0.496255350475224,0.297840221508324,27.11883292,220.424353602309,0.503686663,"LC",0.412492456836927
"Osteichthyes","Teleostei","Cypriniformes","Gastromyzontidae","Pseudogastromyzon_changtingensis",55026,"ER",0.499912839203787,0.281492696962981,14.86946546,219.877744577878,0.422454647,"NE",0.371876740970027
"Osteichthyes","Teleostei","Cypriniformes","Gastromyzontidae","Pseudogastromyzon_fangi",55024,"ER",0.499912839203787,0.325783048698679,14.869465375,219.877744494186,0.503686663,"LC",0.424814824210592
"Osteichthyes","Teleostei","Cypriniformes","Gastromyzontidae","Formosania_paucisquama",55021,"ER",0.496255350475224,0.284073613982828,21.603407623,220.084942786832,0.503686663,"LC",0.381800627183672
"Osteichthyes","Teleostei","Cypriniformes","Nemacheilidae","Schistura_incerta",54996,"ER",0.124034470650505,0.213823172926257,50.28891423,224.07099735914,0.320449427,"DD",0.253847048123832
"Osteichthyes","Teleostei","Cypriniformes","Nemacheilidae","Schistura_fasciolata",54991,"ER",0.124034470650505,0.20202262037956,50.288914141,224.070997271509,0.30645711,"DD",0.241608996384276
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Spinibarbus_caldwelli",17293,"ER",0.317203580031929,0.140005867319852,33.565022423,198.189930752863,0.013992318,"DD",0.163067515029896
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Acrossocheilus_kreyenbergii",55158,"ER",0.463071794720584,0.189487577998974,2.9192735,196.164345096063,0.114889527,"DD",0.21262355456416
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Acrossocheilus_parallens",54938,"ER",0.463071794720584,0.196283998109106,2.9192735,196.164345096063,0.225225093,"LC",0.219671990010765
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Onychostoma_virgulatum",65185,"ER",0.311689581436836,0.145107302351189,21.83642847,196.746411486771,0.422454647,"NE",0.150844284944096
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Onychostoma_brevibarba",NA,"ER",0.294713032772665,0.131118640194715,21.83642847,196.746411486771,0.331668952,"NE",0.131992259980596
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Onychostoma_lini",54860,"ER",0.678935493988043,0.22205261891132,21.83642847,196.746411486771,0.422454647,"DD",0.324629453662257
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Barbodes_semifasciolatus",4677,"ER",0.294713032772665,0.137581478180488,41.25566278,199.373106170802,0.503686663,"LC",0.165760461700507
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Cyprinus_rubrofuscus",59920,"ER",0.431588465709804,0.135154823271148,38.108974824,199.936848645263,0,"LC",0.195578093435945
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Carassius_auratus",271,"ER",0.705904174291783,0.195449826294148,0.017985,198.764818118555,0,"LC",0.282023151742773
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Zacco_aff.Acanthogenys",NA,"ER",0.463052151421674,0.211189169874359,15.864966853,181.716493553817,0.024103832,"NE",0.225492145821902
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Opsariichthys_bidens",27264,"ER",0.597773961939341,0.169392537667138,15.86496675,181.716493452402,0,"LC",0.216624362364266
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Mylopharyngodon_piceus",4602,"ER",0.955744063861177,0.271142754494207,17.875691,177.414845537478,0.013992318,"LC",0.443855001279416
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Ctenopharyngodon_idella",79,"ER",0.754899292314729,0.314102952493883,17.875691,177.414845537478,0.013992318,"LC",0.432999742918216
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Sinibrama_macrops",17289,"ER",0.628873907228382,0.24265303508485,11.0993615,175.443686219448,0.155302315,"LC",0.284302490377411
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculter_leucisculus",4755,"ER",0.92476765219925,0.191169209732117,2.434866,175.109230672309,0,"LC",0.295990802584561
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculterella_wui",56027,"ER",0.431933862788001,0.190674967135286,8.894051775,175.30797492154,0.236534331,"LC",0.177199682233332
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudohemiculter_hainanensis",56028,"ER",0.431933862788001,0.160803223835678,2.434866087,175.109230757971,0.261746173,"LC",0.13837100437079
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Megalobrama_amblycephala",285,"ER",0.234230534775297,0.170744688066844,6.4905285,175.301875973294,0.013992318,"LC",0.103128547483924
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Megalobrama_terminalis",4789,"ER",0.234230534775297,0.170117234769225,6.4905285,175.301875973294,0.013992318,"NE",0.102477832938389
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Xenocypris_macrolepis",11099,"ER",0.999926534929988,0.313638273434517,2.370766,175.237317233417,0,"LC",0.481164801708445
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Xenocypris_davidi",54925,"ER",0.754899292314729,0.29557797093745,2.370766,175.237317233417,0,"LC",0.366645795833917
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Plagiognathops_microlepis",46742,"ER",0.649268160161104,0.31734262145446,9.825021,175.466678925725,0.024103832,"LC",0.3773751550331
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Distoechodon_tumirostris",17306,"ER",0.649268160161104,0.266140937312101,12.535067,175.633450987263,0.024103832,"LC",0.315874071074824
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hypophthalmichthys_nobilis",275,"ER",0.923900351913874,0.284762157633853,9.795317,176.532945262432,0,"DD",0.431722269175215
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hypophthalmichthys_molitrix",274,"ER",0.923900351913874,0.356011375598684,9.795317,176.532945262432,0,"NT",0.517759323759051
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_sinensis",54926,"ER",0.154236213097779,0.296261129439727,0.017985,198.764818118555,0.024103832,"LC",0.245387179748907
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_ocellatus",4784,"ER",0.154236213097779,0.309078692851871,19.9875632,191.384700744063,0.024103832,"DD",0.269289014058399
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_fangi",55889,"ER",0.993923999441972,0.281334533012667,19.9875632,191.384700744063,0.316010789,"LC",0.501709317956234
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Hemibarbus_labeo",17301,"ER",0.440819267830002,0.191424398927603,2.718896,186.524561652094,0,"LC",0.192234731848917
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Hemibarbus_maculatus",4752,"ER",0.339198738261255,0.14458886632373,2.718896,186.524561652094,0,"LC",0.117655605891028
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Pseudorasbora_parva",4691,"ER",0.65311577262628,0.170132120840062,32.2002160656,187.310114390592,0,"LC",0.260103763561464
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcocheilichthys_nigripinnis",12225,"ER",0.322989640024765,0.124882656712578,32.20021616,187.31011448354,0.090785695,"LC",0.128689428225742
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Squalidus_argentatus",54974,"ER",0.379935889106763,0.112652624424642,7.6160045,186.675241916494,0,"DD",0.100911971162096
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Squalidus_wolterstorffi",54972,"ER",0.379935889106763,0.120531212661065,7.6160045,186.675241916494,0.038096149,"LC",0.109082697437112
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Abbottina_rivularis",22903,"ER",0.896163501398706,0.255279824191765,26.556240533,186.786181194115,0,"LC",0.435874934006687
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_kachekensis",54984,"ER",0.124560301366119,0.218383040480332,26.556240624,186.786181283715,0.978053808,"LC",0.167416491866368
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Pseudogobio_vaillanti",54780,"ER",0.370517000959077,0.201795333895911,24.61089617,186.7263244483,0.225225093,"LC",0.210795936789442
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_dabryi",47352,"ER",0.423967305896114,0.256029569298101,24.610896167,186.726324445346,0,"LC",0.280720204530832
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_sinensis",58672,"ER",0.944684368084661,0.265324781376187,69.9530944908,282.975076176838,0,"LC",0.610297094256729
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_analis",50919,"ER",0.242634389184757,0.231991531031696,69.95309459,282.975076274512,0.108018928,"NE",0.434197380482439
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_ussuriensi",NA,"ER",0.242634389184757,0.223366464944654,69.95309459,282.975076274512,0.038096149,"LC",0.421766717157502
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Hemibagrus_macropterus",52976,"ER",0.7605016834579,0.258710515963159,66.086639582,282.856108326051,0,"LC",0.581309819705169
"Osteichthyes","Teleostei","Siluriformes","Sisoridae","Glyptothorax_sinensis",24874,"ER",0.694490547725968,0.343768679490955,66.0866395893,282.856108333238,0.108018928,"DD",0.610931758669119
"Osteichthyes","Teleostei","Siluriformes","Siluridae","Silurus_asotus",6566,"ER",0.317203580031929,0.160429102215284,71.189679728,283.127271273651,0,"LC",0.373107867082126
"Osteichthyes","Teleostei","Siluriformes","Clariidae","Clarias_fuscus",293,"ER",0.909379864532979,0.24455946920135,72.130137295,283.271957063325,0.069922779,"LC",0.600662599833926
"Osteichthyes","Teleostei","Synbranchiformes","Synbranchidae","Monopterus_albus",4663,"ER",0.944684368084661,0.345403509621341,85.72257096,332.735037762555,0,"LC",0.662857015586108
"Osteichthyes","Teleostei","Synbranchiformes","Mastacembelidae","Sinobdella_sinensis",52400,"ER",0.336738739778551,0.16263158408298,35.70701706,331.19609773794,0.094026611,"LC",0.417171535073885
"Osteichthyes","Teleostei","Synbranchiformes","Mastacembelidae","Mastacembelus_armatus",10140,"ER",0.828880128498282,0.20420642481308,35.707016956,331.19609763554,0.422454647,"LC",0.512228731713385
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_chuatsi",28054,"ER",0.990897015907548,0.31845240286225,2.788446,329.28075048994,0.013992318,"LC",0.561435669927763
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_knerii",55170,"ER",0.716808972726419,0.280015248390103,2.788446,329.28075048994,0.069922779,"DD",0.504917233136324
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_scherzeri",55171,"ER",0.716808972726419,0.275240480654036,8.929562833,329.469707930955,0.083915096,"DD",0.510234476452547
"Osteichthyes","Teleostei","Gobiiformes","Odontobutidae","Micropercops_cinctus",4695,"ER",0.734820763660892,0.191210419203762,79.775979548,333.568668422186,0.024103832,"LC",0.549777872449482
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_similis",23114,"ER",0.373462781297569,0.264013541309064,59.56243745,332.946713281663,0.024103832,"NE",0.506640571238421
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_cliffordpopei",60226,"ER",0.373462781297569,0.290062560394118,59.56243745,332.946713281663,0,"NE",0.530184845947686
"Osteichthyes","Teleostei","Anabantiformes","Osphronemidae","Macropodus_ocellatus",4795,"ER",0.987350052411928,0.372767078363195,33.58689076,331.413057187786,0.024103832,"LC",0.61848972342035
"Osteichthyes","Teleostei","Anabantiformes","Osphronemidae","Macropodus_opercularis",4777,"ER",0.998651752211629,0.426355324968016,33.58689067,331.413057099171,0.024103832,"LC",0.641349747282813
"Osteichthyes","Teleostei","Cypriniformes","Cobitidae","Misgurnus_anguillicaudatus",3016,"PR",0.336738739778551,0.180369469316376,30.163979128,235.850792466271,0,"LC",0.270316302480789
"Osteichthyes","Teleostei","Cypriniformes","Cobitidae","Misgurnus_dabryanus",17244,"PR",0.959268498550428,0.217621776570067,30.16397921,235.850792546694,0.186478151,"LC",0.498678747945793
"Osteichthyes","Teleostei","Cypriniformes","Gastromyzontidae","Vanmanenia_stenosoma",60134,"PR",0.250943199028454,0.210745652990737,27.1188328167,235.568546324621,0.511640537,"NE",0.275838906601409
"Osteichthyes","Teleostei","Cypriniformes","Balitoridae","Vanmanenia_aff.Maculata",NA,"PR",0.250943199028454,0.226402978314076,27.11883292,235.568546425935,0.30645711,"NE",0.29207676737734
"Osteichthyes","Teleostei","Cypriniformes","Nemacheilidae","Schistura_fasciolata",54991,"PR",0.545420215565835,0.214313346998462,58.900779858,236.790928906713,0.30645711,"DD",0.412043093059411
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Acrossocheilus_kreyenbergii",55158,"PR",0.463071794720584,0.193069560115104,2.9192735,208.22821738931,0.114889527,"DD",0.236949404027694
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Acrossocheilus_parallens",54938,"PR",0.463071794720584,0.202742084873637,2.9192735,208.22821738931,0.225225093,"LC",0.246980587428881
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Folifer_brevifilis",54953,"PR",0.547451977219808,0.196623273641358,20.494470672,208.904186512252,0.430408521,"DD",0.283818749152299
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Cyprinus_rubrofuscus",59920,"PR",0.431588465709804,0.146145799257524,38.108974824,210.259148436079,0,"LC",0.224612195024998
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Carassius_auratus",271,"PR",0.547451977219808,0.203484830251818,0.017985,208.794110296194,0,"LC",0.266939362457151
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Zacco_aff.Acanthogenys",NA,"PR",0.616504468942825,0.210530360789845,15.864966853,189.567417939771,0.024103832,"NE",0.277494317533757
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Opsariichthys_bidens",27264,"PR",0.67527912929353,0.172397536974325,15.86496675,189.567417838752,0,"LC",0.252989469634486
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Sinibrama_macrops",17289,"PR",0.628873907228382,0.230341140159508,8.0803345,184.139411961233,0.155302315,"LC",0.282880590405196
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculter_leucisculus",4755,"PR",0.938816387222973,0.186905109300973,8.8940517,184.170708777183,0,"LC",0.318155347311098
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculterella_wui",56027,"PR",0.628873907228382,0.175499965827099,8.894051775,184.17070885074,0.236534331,"LC",0.227005652403455
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Culter_alburnus",46708,"PR",0.797638595987293,0.127318281481045,8.0803345,184.139411961233,0.09186897,"LC",0.219228898469474
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Xenocypris_macrolepis",11099,"PR",0.999926534929988,0.322366321212605,2.370766,183.663678286463,0,"LC",0.502220852279049
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Xenocypris_davidi",54925,"PR",0.991636902630485,0.312883770529468,2.370766,183.663678286463,0,"LC",0.491179004877762
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Plagiognathops_microlepis",46742,"PR",0.649268160161104,0.327439293183283,9.825021,183.950380401848,0.024103832,"LC",0.406774894036162
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Distoechodon_tumirostris",17306,"PR",0.649268160161104,0.276640136903718,12.535067,184.158845478771,0.024103832,"LC",0.341328163998603
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hypophthalmichthys_nobilis",275,"PR",0.923900351913874,0.302091989922809,9.795317,185.064432761021,0,"DD",0.471630241087582
